Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Страна производства,Остаток,Файлы,Старая цена,Вес (без упаковки),Количество полок,Вместимость бутылок
https://cdn.entero.ru/mp@2x/5b/61/5b61a19f552bc73c71085a9d0be37c3b.jpg;https://cdn.entero.ru/mp@2x/86/66/866629a02d3a61c3054f47e1f3e10d48.jpg;https://cdn.entero.ru/mp@2x/45/96/4596364b732b808aa06024d49b1868f8.jpg;https://cdn.entero.ru/mp@2x/9d/e9/9de9a5787439955a02e32925cf944b51.jpg;https://cdn.entero.ru/mp@2x/64/f3/64f37ecfeafdc2ddeac12c51065c8bec.jpg;https://cdn.entero.ru/mp@2x/70/ef/70eff7b24788cface60d0202ecee4a65.jpg;https://cdn.entero.ru/mp@2x/3b/b7/3bb7987b998a50cd19b3d79407a50467.jpg;https://cdn.entero.ru/mp@2x/af/36/af36bf8a7172afb7f5a135ea054348c0.jpg;https://cdn.entero.ru/mp@2x/c3/72/c372916b6b704d1ef40b019ec57b65d8.jpg;https://cdn.entero.ru/mp@2x/d7/db/d7db8e6ea4228ec2ce785fbc198fae85.jpg;https://cdn.entero.ru/mp@2x/1d/c2/1dc25e3a6f5006de91b275c2af8f0357.jpg;https://cdn.entero.ru/mp@2x/f7/01/f7017cbf01b92673a9389a686267d382.jpg;https://cdn.entero.ru/mp@2x/e8/73/e873d8d6752e62495607d8b7979c1996.jpg,Полка для бутылок Expo BG4WR-050,Полка для бутылок Expo BG4WR-050,18800,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73304,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73304""><b class=""b"">Expo BG4WB-050 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,012 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 14 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На первом фото аналогичная модель другого размера, на остальных фото - модель BG4WR-050.</span></em></p>",73304,500 мм,530 мм,400 мм,Италия,0,https://entero.ru/manuals/42825/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,20215,6 кг,4,20
https://cdn.entero.ru/mp@2x/ac/e5/ace5ad433fcf9ccf485a077bd5e6c30a.jpg;https://cdn.entero.ru/mp@2x/b1/5c/b15cde6454f73fa6fb9c3790d71826ae.jpg;https://cdn.entero.ru/mp@2x/c1/c5/c1c5b97e028d08237c44941860d1d653.jpg;https://cdn.entero.ru/mp@2x/a7/c0/a7c032c221d8639059e121c12b8751fa.jpg;https://cdn.entero.ru/mp@2x/9e/80/9e8081c905c3bba9ea24cc744852900a.jpg;https://cdn.entero.ru/mp@2x/ce/49/ce49bda4cd11d48641333fc73214f270.jpg;https://cdn.entero.ru/mp@2x/e2/e5/e2e589a6ba8efbd19d96fb8d8cf41d9d.jpg;https://cdn.entero.ru/mp@2x/88/91/88919b3782022ad8f23af6cc6b9c0dab.jpg;https://cdn.entero.ru/mp@2x/93/63/9363c88456985cc0a567a0048de24c12.jpg;https://cdn.entero.ru/mp@2x/ca/97/ca97ed16db6545c29931aa0ec2ecb637.jpg;https://cdn.entero.ru/mp@2x/25/95/25958d64e2a2d4cd4753369bf3495763.jpg;https://cdn.entero.ru/mp@2x/66/e0/66e044efd595a0669a9dc4215f1350aa.jpg,Полка для бутылок Expo BG3WR-100,Полка для бутылок Expo BG3WR-100,22700,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73287,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73287""><b class=""b"">Expo BG3WR-100 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,02 кВт</li>
<li>Габариты в упаковке: 500x500x1050 мм</li>
<li>Габариты в паллете: 800x600x1190 мм</li>
<li>Вес с паллетой: 17 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73287,1000 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42807/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,7 кг,3,30
https://cdn.entero.ru/mp@2x/03/ab/03abd44833f6cdb8e4d2b82b8537486b.jpg;https://cdn.entero.ru/mp@2x/4a/fa/4afa62dbf0b1aed094d1dc17cee215a9.jpg;https://cdn.entero.ru/mp@2x/b4/3c/b43c17866f7f35ffa91f4da9016a3668.jpg;https://cdn.entero.ru/mp@2x/74/d8/74d8fcb16e5f07db781bd14a61326ea6.jpg;https://cdn.entero.ru/mp@2x/71/d6/71d6467f73a829af02971e2a57798c17.jpg;https://cdn.entero.ru/mp@2x/45/2d/452d920b1abeddd962df1a7bef2ae137.jpg;https://cdn.entero.ru/mp@2x/08/08/08081a5f23cf3e7ffbab9c4fb4fea7ec.jpg;https://cdn.entero.ru/mp@2x/7b/ba/7bba67592a1376ebd0abd7e5f9616a3d.jpg;https://cdn.entero.ru/mp@2x/ec/f1/ecf149586bcb4fd13b2b5c673fbba72f.jpg;https://cdn.entero.ru/mp@2x/92/44/92441a50bdbc7cba5e2edd71377cf7df.jpg;https://cdn.entero.ru/mp@2x/61/30/613029e380244a03bd4531c0c1ca3a3a.jpg;https://cdn.entero.ru/mp@2x/5f/2d/5f2d6404f3fa644260e0b0d46d0d112a.jpg,Полка для бутылок Expo BG3WR-150,Полка для бутылок Expo BG3WR-150,29000,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73288,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73288""><b class=""b"">Expo BG3WR-150 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,031 кВт</li>
<li>Габариты в упаковке: 500x500x1550 мм</li>
<li>Габариты в паллете: 800x600x1690 мм</li>
<li>Вес с паллетой: 20 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73288,1500 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42808/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,30526,10 кг,3,45
https://cdn.entero.ru/mp@2x/ea/dd/eadd7ada21b25b5ce05f244f15270f22.jpg;https://cdn.entero.ru/mp@2x/48/5c/485c3861d0b36932ea596aa9d95e3e3d.jpg;https://cdn.entero.ru/mp@2x/14/c7/14c78372f6555b9d85d62439ca1f37ef.jpg;https://cdn.entero.ru/mp@2x/a0/d7/a0d72053221edc2509de50cf5cc971bd.jpg;https://cdn.entero.ru/mp@2x/71/bd/71bd3a6dd4d752866b0f20946ef8afca.jpg;https://cdn.entero.ru/mp@2x/29/b9/29b9c147d7903dce4d23e9f4c17063b6.jpg;https://cdn.entero.ru/mp@2x/b8/70/b870aa5fa68e153805cc1feb7c84ba55.jpg;https://cdn.entero.ru/mp@2x/63/3c/633cd4e155f65b2a880ac8c9ba590371.jpg;https://cdn.entero.ru/mp@2x/28/0a/280aad899ba27ce78009214ca0f4afe5.jpg;https://cdn.entero.ru/mp@2x/9c/dc/9cdcebde44631c20e0bd2a1a42a258df.jpg;https://cdn.entero.ru/mp@2x/1a/cc/1acced58cc90410388241c128a32e966.jpg;https://cdn.entero.ru/mp@2x/46/bd/46bd87734f5af797c0b9d306fff3181d.jpg;https://cdn.entero.ru/mp@2x/a7/b7/a7b739fa957c6d183b4fce68b79a85d8.jpg,Полка для бутылок Expo BG4WR-150,Полка для бутылок Expo BG4WR-150,33600,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73306,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73306""><b class=""b"">Expo BG4WR-150 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,041 кВт</li>
<li>Габариты в упаковке: 500x500x1550 мм</li>
<li>Габариты в паллете: 800x600x1690 мм</li>
<li>Вес с паллетой: 21 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73306,1500 мм,530 мм,400 мм,Италия,0,https://entero.ru/manuals/42827/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,11 кг,4,60
https://cdn.entero.ru/mp@2x/6a/60/6a600bfcce61e0967f41040e717e6b42.jpg;https://cdn.entero.ru/mp@2x/f4/81/f4819d0aa505b88c32ad699505f25cbb.jpg;https://cdn.entero.ru/mp@2x/d1/0c/d10ccfe46dbc6fa8ac2d9052a5d217da.jpg;https://cdn.entero.ru/mp@2x/45/02/45023ec118baba3288cbdad2fad784e4.jpg;https://cdn.entero.ru/mp@2x/cd/d4/cdd4a8998abf980ca66ba21e31002e05.jpg;https://cdn.entero.ru/mp@2x/04/0e/040ee526a36106181845afd364179dfe.jpg;https://cdn.entero.ru/mp@2x/3f/e1/3fe1ea13b5a904765bf2733a6586cc99.jpg;https://cdn.entero.ru/mp@2x/78/9c/789c7a2db411543184ea64084caf4b33.jpg;https://cdn.entero.ru/mp@2x/1c/ba/1cba7393a4012d7e0970b5ce4c420bb2.jpg;https://cdn.entero.ru/mp@2x/75/52/7552aec3d840d03915e482ba2a678a8d.jpg;https://cdn.entero.ru/mp@2x/05/d1/05d1ed175485affdf675858e761fda9e.jpg;https://cdn.entero.ru/mp@2x/6f/3b/6f3bcc5d3a426da4c0c45b5cea49d4b8.jpg,Полка для бутылок Expo BG3WR-200,Полка для бутылок Expo BG3WR-200,36800,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73289,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73289""><b class=""b"">Expo BG3WR-200 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,042 кВт</li>
<li>Габариты в упаковке: 500x500x2050 мм</li>
<li>Габариты в паллете: 800x600x2190 мм</li>
<li>Вес с паллетой: 23 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73289,2000 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42809/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,12 кг,3,60
https://cdn.entero.ru/mp@2x/9f/06/9f0673455f0ed013733998db6f4cf621.jpg;https://cdn.entero.ru/mp@2x/fc/a8/fca863f46a0a40a38539bda2857c25cb.jpg;https://cdn.entero.ru/mp@2x/6c/98/6c984a7653412f4bc6aa42e162c50c6b.jpg;https://cdn.entero.ru/mp@2x/e3/65/e365057bb19788e200d40f3a07227552.jpg;https://cdn.entero.ru/mp@2x/70/1d/701d285cdae417c7a23c00d02b691fe4.jpg;https://cdn.entero.ru/mp@2x/0d/39/0d39cc793e61032f09fd60734c34836f.jpg;https://cdn.entero.ru/mp@2x/95/d0/95d05dc8e19805481364a2e7ce8700cb.jpg;https://cdn.entero.ru/mp@2x/4c/1d/4c1d49670f9a9e99c1f62323a9bc6230.jpg;https://cdn.entero.ru/mp@2x/d9/9e/d99e49d0141a4e1d5653965f5405ecda.jpg;https://cdn.entero.ru/mp@2x/5d/8d/5d8da441cab87853c249760c3230339e.jpg;https://cdn.entero.ru/mp@2x/10/8c/108cf534de2f7e4f76821691d38da4d5.jpg;https://cdn.entero.ru/mp@2x/de/38/de3899e295aea2df3c449b479b322fff.jpg;https://cdn.entero.ru/mp@2x/a2/be/a2be1c14fdd7d2c43ec138077808bcd1.jpg,Полка для бутылок Expo BG4WR-200,Полка для бутылок Expo BG4WR-200,45800,RUB,Да,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73307,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73307""><b class=""b"">Expo BG4WR-200 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,055 кВт</li>
<li>Габариты в упаковке: 500x500x2050 мм</li>
<li>Габариты в паллете: 800x600x2190 мм</li>
<li>Вес с паллетой: 24 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73307,2000 мм,530 мм,400 мм,Италия,0,https://entero.ru/manuals/42828/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,47708,13 кг,4,80
https://cdn.entero.ru/mp@2x/0b/49/0b49060121671382cb1e143cdc90f194.jpg;https://cdn.entero.ru/mp@2x/a1/c4/a1c4b62d0370e43b80fa335a0dc28c2e.jpg;https://cdn.entero.ru/mp@2x/50/35/503545584d1c415d13f2959523b9394a.jpg;https://cdn.entero.ru/mp@2x/5e/cf/5ecf4f972ac593345e00b28ff4f2e525.jpg;https://cdn.entero.ru/mp@2x/09/c8/09c860002e584d0f0d4fabfdab50dd8c.jpg;https://cdn.entero.ru/mp@2x/90/51/90514c8c5250997780c4cd31a8a75cde.jpg;https://cdn.entero.ru/mp@2x/9f/4e/9f4eae53a9a5e0980943041f8e095955.jpg;https://cdn.entero.ru/mp@2x/10/25/1025479082a47363eb1e0a423e558710.jpg;https://cdn.entero.ru/mp@2x/08/4f/084f97ca94ea9dd97384acef91ad2f90.jpg,Полка для бутылок Expo BG3WB-050,Полка для бутылок Expo BG3WB-050,0,RUB,Нет,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73268,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73268""><b class=""b"">Expo BG3WB-050</b></a> серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена светодиодной подсветкой естественного белого цвета. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,009 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 13 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73268,500 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42785/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,5 кг,3,15
https://cdn.entero.ru/mp@2x/7e/08/7e08de19897b63b482cfbaacfb4ae625.jpg;https://cdn.entero.ru/mp@2x/b9/e2/b9e2c0fcb649d038207dcd87a43d3a30.jpg;https://cdn.entero.ru/mp@2x/fc/c0/fcc097cffe718c41bc206543dbd97dfc.jpg;https://cdn.entero.ru/mp@2x/c7/72/c7720c0d613c277393e52de38e600ee8.jpg;https://cdn.entero.ru/mp@2x/b2/46/b246ac9b98e9b1073fd9553fc48c5555.jpg;https://cdn.entero.ru/mp@2x/67/a4/67a4161db13ffc85ac983f13112f031e.jpg;https://cdn.entero.ru/mp@2x/26/90/2690d752f8ca163285fa8915a20ef6fa.jpg;https://cdn.entero.ru/mp@2x/ef/3f/ef3f7ec981d22ee9224c13d4dd78f5f6.jpg;https://cdn.entero.ru/mp@2x/c1/be/c1be3938eed74cd154c8a26511d731e3.jpg,Полка для бутылок Expo BG3BB-050,Полка для бутылок Expo BG3BB-050,0,RUB,Нет,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73291,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73291""><b class=""b"">Expo BG3BB-050</b></a> серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена светодиодной подсветкой естественного белого цвета. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,009 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 13 кг</li>
<li>Цвет кромок: RAL9003 (мутно-белый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73291,500 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42811/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,5 кг,3,15
https://cdn.entero.ru/mp@2x/0b/75/0b756f87cb7ae510a61cda2a57bdd070.jpg;https://cdn.entero.ru/mp@2x/8b/03/8b03a6580f6166034c4f99723993e515.jpg;https://cdn.entero.ru/mp@2x/aa/15/aa152766e80ab51382c07e8a08568eb2.jpg;https://cdn.entero.ru/mp@2x/59/37/5937993bc91013fe2c881fda91df28e1.jpg;https://cdn.entero.ru/mp@2x/4e/61/4e617111e0e371bc6d221c9195a1efc7.jpg;https://cdn.entero.ru/mp@2x/00/b5/00b516e6e5f991e8d3adf95288d257ee.jpg;https://cdn.entero.ru/mp@2x/a6/b4/a6b4924d601108e38e58f0a74afad1e7.jpg;https://cdn.entero.ru/mp@2x/2d/b3/2db3fb190eacbb67c75cfaf7e92457fc.jpg;https://cdn.entero.ru/mp@2x/59/dc/59dcd1a5ac8967d3c1f45c360296d608.jpg;https://cdn.entero.ru/mp@2x/5f/c3/5fc3e2ad76d79ceafeac72034eb6e029.jpg,Полка для бутылок Expo BG4WB-050,Полка для бутылок Expo BG4WB-050,0,RUB,Нет,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73300,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73300""><b class=""b"">Expo BG4WB-050 </b></a>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена светодиодной подсветкой естественного белого цвета. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,012 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 14 кг</li>
<li>Цвет кромок: RAL8022 (черно-коричневый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73300,500 мм,530 мм,400 мм,Италия,0,https://entero.ru/manuals/42821/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,6 кг,4,20
https://cdn.entero.ru/mp@2x/bc/96/bc9600509104a5a4a7fbca020e4a7f65.jpg;https://cdn.entero.ru/mp@2x/7c/5f/7c5f192fdceca960c60c6a71f604f0e1.jpg;https://cdn.entero.ru/mp@2x/e1/e5/e1e5c13046133d4a43fe51e12b90c8f1.jpg;https://cdn.entero.ru/mp@2x/f0/a6/f0a69ed19e6fb6cdb8dcb5812823a45a.jpg;https://cdn.entero.ru/mp@2x/05/08/0508dec37d6d9625dddf637661b1a33f.jpg;https://cdn.entero.ru/mp@2x/6a/a6/6aa6020328fdddda622a529a955f625a.jpg;https://cdn.entero.ru/mp@2x/09/c3/09c33f88ad5262130503e31e4e7f4c6c.jpg;https://cdn.entero.ru/mp@2x/7b/91/7b9140cd6309bca529933356d0b28ea9.jpg;https://cdn.entero.ru/mp@2x/a9/e1/a9e16c9733bb69a45268768559078764.jpg;https://cdn.entero.ru/mp@2x/31/11/3111e9db79689a2718e3eee635f6afa0.jpg,Полка для бутылок Expo BG4BB-050,Полка для бутылок Expo BG4BB-050,0,RUB,Нет,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73308,"<p>Демонстрационная полка для бутылок <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73308"">Expo BG4BB-050</a> </b>серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена светодиодной подсветкой естественного белого цвета. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,012 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 14 кг</li>
<li>Цвет кромок: RAL9003 (мутно-белый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73308,500 мм,530 мм,400 мм,Италия,0,https://entero.ru/manuals/42829/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,6 кг,4,20
https://cdn.entero.ru/mp@2x/95/eb/95eb3041cd6468aaa4d4354290ca3ef1.jpg;https://cdn.entero.ru/mp@2x/78/59/7859947284a3c7150d603d20f3457159.jpg;https://cdn.entero.ru/mp@2x/5d/81/5d811bd3c4688b884b2554ad8ee0fc05.jpg;https://cdn.entero.ru/mp@2x/e9/5a/e95ac3318a46b9ab16f3ce3e6221672a.jpg;https://cdn.entero.ru/mp@2x/30/2d/302df2151de6839703afbdb9a37ea064.jpg;https://cdn.entero.ru/mp@2x/3a/00/3a002cb5447d61a22aec5816965c03e9.jpg;https://cdn.entero.ru/mp@2x/10/19/1019f604aca54c9abcfcf1b715fa4257.jpg;https://cdn.entero.ru/mp@2x/07/2d/072d63a0966b8a98fa0053ed0b0d1b10.jpg;https://cdn.entero.ru/mp@2x/26/a2/26a2899a21c5fed9b6aa190e16b24831.jpg;https://cdn.entero.ru/mp@2x/77/b3/77b32d629dde7ae7d58e4456c58d57ae.jpg;https://cdn.entero.ru/mp@2x/f2/cb/f2cbecd5dc1d6b4fefc7cd36dbae59dd.jpg;https://cdn.entero.ru/mp@2x/6f/48/6f48e9cbca5f9d722a3e21777cb1b3f3.jpg,Полка для бутылок Expo BG3BR-050,Полка для бутылок Expo BG3BR-050,0,RUB,Нет,Expo,Профоборудование,Нейтральное,Полки для бутылок,https://entero.ru/item/73296,"<p>Демонстрационная полка для бутылок <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/73296""><b class=""b"">Expo BG3BR-050</b></a> серии Bottigliera используется на предприятиях общественного питания и торговли. Модель оснащена цветной светодиодной подсветкой, которая настраивается с помощью пульта. Полки выполнены из алюминия, кромки покрыты лаком.</p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Напряжение: от 100 до 240 В</li>
<li>Мощность: 0,009 кВт</li>
<li>Габариты в упаковке: 500x500x700 мм</li>
<li>Габариты в паллете: 800x600x830 мм</li>
<li>Вес с паллетой: 13 кг</li>
<li>Цвет кромок: RAL9003 (мутно-белый)</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",73296,500 мм,420 мм,300 мм,Италия,0,https://entero.ru/manuals/42815/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BC%D0%BE%D0%B4%D1%83%D0%BB%D1%8C%D0%BD%D1%8B%D1%85%20%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%20Expo.pdf,,5 кг,3,15
